latitude,longitude,business_stars,review_count,restaurantspricerange2,category_count,is_restaurant,is_food,is_nightlife,is_fast_food,is_pizza,is_coffee,wifi_free,has_alcohol,full_bar,attire_casual,attire_formal,noiselevel_num,hours_open_per_week,days_open,avg_hours_per_day,open_late,open_early,weekend_hours,availability_ratio,nearest_dist_km,num_neighbors_1km,avg_neighbor_rating,competition_density,rating_vs_area,reviews_vs_area,price_vs_area,target
27.7797115,-82.6357531,4.0,112,1.0,3,1,0,0,0,1,0,0,1,0,0,0,,95.0,7.0,13.571428571428571,1.0,0.0,28.0,0.5654761904761905,0.0,128,3.87109375,40.743570155334865,0.08766233766233755,-229.83116883116884,0.0,1
39.948182,-75.1431548,4.0,453,1.0,2,1,0,0,0,0,0,0,1,0,0,0,,35.0,6.0,5.833333333333333,1.0,0.0,12.0,0.20833333333333334,0.0,319,3.8275862068965516,101.5406162464986,0.1987004103967167,-173.90013679890558,0.0,1
29.925415,-90.084253,3.5,408,1.0,5,1,0,0,0,0,1,0,1,0,0,0,,42.0,6.0,7.0,1.0,1.0,14.0,0.25,0.06746762050398866,126,4.095238095238095,40.106951871657756,-0.4183417085427137,-960.2190954773869,0.0,1
39.7668648,-86.1591499,4.0,29,1.0,8,1,1,0,1,0,0,0,1,0,0,0,,31.0,5.0,6.2,1.0,1.0,5.5,0.18452380952380953,0.015911666129816624,219,3.9360730593607305,69.70970206264325,0.13590449954086337,-307.4297520661157,0.0,1
29.9610073799,-90.0612871832,4.0,576,1.0,5,1,1,0,0,0,1,0,1,0,0,0,,51.0,6.0,8.5,0.0,1.0,17.0,0.30357142857142855,0.0,609,3.8973727422003286,193.85026737967914,0.08165829145728631,-792.2190954773869,0.0,1
35.9645111,-86.8008993,4.0,276,1.0,3,1,0,0,0,0,0,0,1,0,0,0,,40.0,6.0,6.666666666666667,1.0,1.0,20.0,0.23809523809523808,0.2776221921718611,21,3.761904761904762,6.684491978609626,0.3660714285714284,97.60714285714286,0.0,1
29.9681302,-90.0785465,3.5,742,1.0,5,1,0,0,0,0,0,0,1,0,0,0,,16.0,4.0,4.0,0.0,0.0,0.0,0.09523809523809523,0.0,30,4.05,9.549274255156607,-0.4183417085427137,-626.2190954773869,0.0,1
32.23188,-110.958347,3.5,229,1.0,4,1,0,0,0,0,0,0,1,0,0,0,,81.5,7.0,11.642857142857142,1.0,0.0,23.5,0.4851190476190476,0.0,59,3.694915254237288,18.780239368474664,-0.23788328387734925,-109.62908011869439,0.0,1
38.6365664785,-90.2264213075,4.5,156,1.0,5,1,0,0,0,0,1,0,1,0,0,0,,30.0,5.0,6.0,1.0,1.0,12.0,0.17857142857142858,0.16032472433697684,36,4.125,11.45912910618793,0.5893854748603351,-140.35195530726259,0.0,1
28.0685361,-82.4368721,3.5,54,1.0,2,1,0,0,0,0,0,0,1,0,0,0,,71.0,7.0,10.142857142857142,1.0,0.0,20.0,0.4226190476190476,0.1116711246526715,15,4.0,4.774637127578304,-0.40262751159196286,-412.6908809891808,0.0,1
39.8331270541,-75.1025788154,4.0,50,1.0,6,1,0,0,0,1,0,0,1,0,0,0,,58.5,6.0,9.75,1.0,1.0,21.5,0.3482142857142857,0.016448394885858465,11,2.9545454545454546,3.5014005602240896,-0.125,19.75,0.0,1
32.2263029,-110.9661014,4.5,95,1.0,4,1,0,0,0,0,1,0,1,0,0,0,,41.0,5.0,8.2,0.0,0.0,11.0,0.24404761904761904,0.05137743584086984,133,3.898496240601504,42.33511586452763,0.7621167161226508,-243.6290801186944,0.0,0
39.9129637,-75.002159,4.0,316,1.0,6,1,1,0,0,0,0,0,1,0,0,0,,66.0,7.0,9.428571428571429,0.0,0.0,18.5,0.39285714285714285,0.0,24,3.7291666666666665,7.639419404125286,0.23737373737373746,66.68686868686868,0.0,1
39.933836785,-75.1588137524,2.5,3401,1.0,4,1,0,0,0,0,0,0,1,0,0,0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,231,3.831168831168831,73.52941176470588,-1.3012995896032833,2774.099863201094,0.0,1
43.6159336,-116.2011758,4.0,704,1.0,7,1,1,0,1,0,0,0,1,0,0,0,,65.0,7.0,9.285714285714286,0.0,0.0,18.0,0.3869047619047619,0.0,113,4.013274336283186,35.968933027756556,0.18918918918918903,431.6114864864865,0.0,1
40.0338133,-75.5819777,3.5,26,1.0,10,1,0,1,0,0,0,0,1,0,0,0,,102.5,7.0,14.642857142857142,1.0,1.0,22.0,0.6101190476190477,1.0048388403751505,0,,0.0,0.20000000000000018,-35.6,0.0,1
38.651334,-90.197874,4.5,558,1.0,6,1,1,0,0,0,0,0,1,0,0,0,,39.0,6.0,6.5,0.0,0.0,6.5,0.23214285714285715,0.0,2,4.5,0.6366182836771073,0.5893854748603351,261.6480446927374,0.0,1
27.8949708,-82.3674503,4.0,24,1.0,5,1,0,0,0,0,0,0,1,0,0,0,,31.0,5.0,6.2,0.0,0.0,8.0,0.18452380952380953,2.703398542391196,0,,0.0,0.09737248840803714,-442.6908809891808,0.0,0
39.955399,-75.156727,4.0,2672,1.0,5,1,0,0,0,0,0,0,1,0,0,0,,66.0,6.0,11.0,1.0,0.0,22.0,0.39285714285714285,0.0,660,3.8659090909090907,210.08403361344537,0.1987004103967167,2045.0998632010944,0.0,1
43.621648,-116.349287,3.5,239,1.0,2,1,0,0,0,1,0,0,1,0,0,0,,63.0,6.0,10.5,1.0,1.0,21.0,0.375,0.0,38,3.3421052631578947,12.095747389865037,-0.2526315789473683,36.32631578947368,0.0,1
40.1474682,-74.9958842,1.5,34,1.0,4,1,0,0,0,1,0,0,1,0,0,0,,96.5,7.0,13.785714285714286,1.0,0.0,28.0,0.5744047619047619,0.0,5,3.4,1.591545709192768,-1.5833333333333335,-57.0,0.0,1
29.972856461,-90.0629748148,4.5,5,1.0,3,1,0,0,0,0,0,0,0,0,0,0,,66.0,6.0,11.0,1.0,0.0,20.0,0.39285714285714285,0.007132596873528738,24,4.020833333333333,7.639419404125286,0.5816582914572863,-1363.2190954773869,0.0,1
36.1759076,-86.7856404,4.0,432,1.0,8,1,1,1,0,0,0,0,1,0,0,0,,105.0,7.0,15.0,1.0,0.0,30.0,0.625,0.0,55,4.1,17.50700280112045,0.11488439306358389,-338.2471098265896,0.0,1
39.5053263402,-119.8173560595,3.5,1065,1.0,11,1,1,1,0,0,1,0,1,0,0,0,,60.0,5.0,12.0,0.0,1.0,24.0,0.35714285714285715,0.0,18,3.75,5.729564553093965,-0.2536557930258718,622.6692913385828,0.0,1
36.302831,-86.619081,2.5,11,1.0,2,1,0,0,0,0,0,0,0,0,0,0,,16.5,5.0,3.3,0.0,0.0,3.5,0.09821428571428571,0.0025524524409114625,6,4.083333333333333,1.9098548510313216,-1.0348837209302326,-94.5813953488372,0.0,0
39.7786127,-86.1597161,4.0,143,1.0,6,1,0,1,0,0,0,0,1,0,0,0,,112.0,7.0,16.0,1.0,1.0,32.0,0.6666666666666666,0.0,91,4.071428571428571,28.966131907308377,0.13590449954086337,-193.42975206611573,0.0,1
39.527503,-119.813859,3.5,624,1.0,5,1,0,0,0,0,0,0,1,0,0,0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,264,3.6761363636363638,84.03361344537815,-0.2536557930258718,181.6692913385827,0.0,0
39.8475656586,-75.0725403567,3.0,253,1.0,6,1,0,1,0,0,0,0,1,0,0,0,,123.0,7.0,17.571428571428573,1.0,1.0,36.0,0.7321428571428571,0.0,7,3.5714285714285716,2.228163992869875,-0.4166666666666665,70.83333333333334,0.0,1
39.9180479221,-74.8252200693,3.0,32,1.0,10,1,1,1,0,1,0,0,0,0,0,0,,69.0,6.0,11.5,1.0,0.0,24.0,0.4107142857142857,0.8207016462567545,1,4.0,0.31830914183855363,-0.5,-38.733333333333334,0.0,1
39.9620631794,-75.3562739978,2.5,50,1.0,8,1,1,0,0,0,0,0,1,0,0,0,,67.0,7.0,9.571428571428571,0.0,0.0,17.0,0.39880952380952384,0.33720426780641094,1,4.5,0.31830914183855363,-0.9166666666666665,-47.33333333333333,0.0,1
39.95347837,-75.1593960603,4.0,2221,1.0,3,1,0,0,0,0,0,0,1,0,0,0,,59.0,7.0,8.428571428571429,0.0,1.0,16.0,0.35119047619047616,0.0,953,3.8604407135362013,303.3486121721416,0.1987004103967167,1594.0998632010944,0.0,1
40.3618231,-74.9507807,4.0,102,1.0,7,1,0,1,0,0,0,0,1,0,0,0,,38.5,6.0,6.416666666666667,1.0,0.0,20.0,0.22916666666666666,0.0,68,3.7794117647058822,21.645021645021647,0.37962962962962976,-109.68518518518519,0.0,1
29.9559008092,-90.0633279619,3.5,581,1.0,6,1,1,0,0,0,1,0,1,0,0,0,,51.0,6.0,8.5,1.0,1.0,20.0,0.30357142857142855,0.0,943,3.8658536585365852,300.165520753756,-0.4183417085427137,-787.2190954773869,0.0,1
34.429533,-119.872188,3.0,223,1.0,3,1,0,0,0,0,0,0,1,0,0,0,,61.0,6.0,10.166666666666666,1.0,1.0,20.5,0.3630952380952381,0.0,39,3.8461538461538463,12.41405653170359,-0.8472222222222223,-87.93518518518516,0.0,1
29.9534303,-90.065154,4.0,214,1.0,6,1,0,1,0,0,0,0,1,0,0,0,,51.0,4.0,12.75,1.0,0.0,30.0,0.30357142857142855,0.0028910940136302184,1006,3.863320079522863,320.2189966895849,0.08165829145728631,-1154.2190954773869,0.0,0
39.9491724,-75.1707273,4.0,2761,1.0,8,1,0,1,0,0,1,0,1,0,0,0,,78.0,7.0,11.142857142857142,1.0,0.0,21.0,0.4642857142857143,0.0,895,3.8374301675977653,284.8866819455055,0.1987004103967167,2134.099863201094,0.0,1
27.9770768,-82.8277495,3.5,408,1.0,6,1,1,0,0,0,0,0,1,0,0,0,,79.0,7.0,11.285714285714286,1.0,0.0,23.0,0.47023809523809523,0.0,84,3.863095238095238,26.737967914438503,-0.3095238095238093,-374.93650793650795,0.0,0
40.106526,-75.147507,3.5,80,1.0,3,1,1,0,0,0,0,0,1,0,0,0,,57.5,7.0,8.214285714285714,0.0,1.0,14.0,0.34226190476190477,0.0,9,3.5,2.8647822765469826,-0.1333333333333333,-21.599999999999994,0.0,1
34.3965102,-119.5216815,4.5,460,1.0,2,1,0,0,0,0,0,0,1,0,0,0,,37.0,6.0,6.166666666666667,0.0,0.0,19.0,0.22023809523809523,0.0,37,3.7567567567567566,11.777438248026483,0.63953488372093,58.116279069767415,0.0,1
39.9519296405,-75.1721942396,4.0,156,1.0,6,1,0,1,0,0,0,0,1,0,0,0,,26.0,6.0,4.333333333333333,1.0,0.0,9.0,0.15476190476190477,0.01583372049062337,810,3.8333333333333335,257.8304048892284,0.1987004103967167,-470.9001367989056,0.0,0
39.94731,-75.166551911,2.5,418,1.0,7,1,0,1,0,0,0,0,1,0,0,0,,66.0,6.0,11.0,1.0,1.0,26.0,0.39285714285714285,0.0,1008,3.8566468253968256,320.85561497326205,-1.3012995896032833,-208.90013679890558,0.0,0
27.9326118,-82.5063215,3.5,148,1.0,3,1,0,0,0,0,0,0,1,0,0,0,,23.0,7.0,3.2857142857142856,0.0,0.0,7.0,0.13690476190476192,0.0,52,4.076923076923077,16.552075375604787,-0.40262751159196286,-318.6908809891808,0.0,1
39.8124992,-75.5489699,2.5,66,1.0,2,1,0,0,0,0,0,0,1,0,0,0,,79.0,7.0,11.285714285714286,1.0,0.0,23.0,0.47023809523809523,0.037828515007824935,12,3.3333333333333335,3.819709702062643,-1.1148148148148147,-73.68148148148148,0.0,0
43.500160976,-116.3944977522,2.5,20,1.0,6,1,1,0,1,0,1,0,1,0,0,0,,131.0,7.0,18.714285714285715,1.0,1.0,36.0,0.7797619047619048,0.0,2,3.0,0.6366182836771073,-0.3333333333333335,4.333333333333334,0.0,1
39.52517,-119.8162623,4.0,425,1.0,11,1,1,1,0,0,0,0,1,0,0,0,,85.0,6.0,14.166666666666666,1.0,1.0,31.0,0.5059523809523809,0.0,284,3.704225352112676,90.39979628214923,0.24634420697412818,-17.330708661417304,0.0,1
28.259044,-82.7133428,4.0,10,1.0,10,1,0,0,0,0,0,0,1,0,0,0,,42.0,6.0,7.0,1.0,1.0,10.0,0.25,0.44047313604678173,2,4.0,0.6366182836771073,0.21875,-86.3125,0.0,1
32.3402804889,-111.0121348384,3.5,150,1.0,3,1,1,0,0,0,0,0,1,0,0,0,,87.5,7.0,12.5,0.0,1.0,20.0,0.5208333333333334,0.2891797542786918,8,3.3125,2.546473134708429,-0.23788328387734925,-188.6290801186944,0.0,1
38.608757,-90.365922,4.0,723,1.0,9,1,1,1,0,1,0,0,1,0,0,0,,79.0,7.0,11.285714285714286,1.0,0.0,23.0,0.47023809523809523,0.0,14,3.2857142857142856,4.45632798573975,0.18213296398891954,280.73961218836564,0.0,1
39.7673247,-86.1557407,3.5,254,1.0,4,1,0,0,0,0,0,0,1,0,0,0,,37.5,7.0,5.357142857142857,1.0,0.0,9.5,0.22321428571428573,0.0,234,3.9722222222222223,74.48433919022155,-0.36409550045913663,-82.42975206611573,0.0,0
38.7481134821,-90.2805773427,4.0,13,1.0,5,1,0,0,0,0,0,0,0,0,0,0,,78.25,7.0,11.178571428571429,1.0,0.0,12.25,0.46577380952380953,2.1441445690607406,0,,0.0,0.18213296398891954,-429.26038781163436,0.0,1
39.8460987,-75.7134272,4.5,67,1.0,5,1,0,0,0,0,0,0,1,0,0,0,,55.0,6.0,9.166666666666666,0.0,0.0,18.0,0.3273809523809524,0.0010229933257797086,13,4.115384615384615,4.138018843901197,0.6296296296296298,-65.25925925925927,0.0,1
40.134945817,-75.4522358569,2.5,55,1.0,4,1,0,0,0,0,0,0,1,0,0,0,,69.0,7.0,9.857142857142858,0.0,0.0,19.0,0.4107142857142857,0.04780550644988909,5,3.5,1.591545709192768,-0.8333333333333335,-35.66666666666667,0.0,1
40.2114137,-74.7959681,4.0,47,1.0,2,1,0,0,0,0,0,0,1,0,0,0,,72.0,7.0,10.285714285714286,1.0,0.0,18.5,0.42857142857142855,0.1779915284326471,4,3.25,1.2732365673542145,0.10000000000000009,-7.0,0.0,1
39.6520147,-75.3277804,4.5,13,1.0,10,1,0,1,0,0,0,0,1,0,0,0,,102.0,7.0,14.571428571428571,1.0,1.0,26.0,0.6071428571428571,0.09551820051736291,1,3.0,0.31830914183855363,0.75,-5.0,0.0,1
39.871941,-86.143065,4.0,251,1.0,6,1,1,0,0,0,0,0,1,0,0,0,,86.0,7.0,12.285714285714286,0.0,1.0,21.0,0.5119047619047619,0.0,59,3.9152542372881354,18.780239368474664,0.13590449954086337,-85.42975206611573,0.0,0
27.769767,-82.64265,4.0,308,1.0,5,1,0,0,0,0,0,0,1,0,0,0,,43.0,7.0,6.142857142857143,1.0,0.0,12.0,0.25595238095238093,0.0,150,4.036666666666667,47.74637127578304,0.08766233766233755,-33.83116883116884,0.0,1
39.6654875,-86.076603,3.5,20,1.0,4,1,0,0,1,0,0,0,0,0,0,0,,70.0,7.0,10.0,0.0,0.0,20.0,0.4166666666666667,0.20769688547180165,7,3.4285714285714284,2.228163992869875,-0.36409550045913663,-316.4297520661157,0.0,1
27.7687804,-82.7687333,4.0,92,1.0,2,1,0,0,0,1,0,0,1,0,0,0,,57.0,6.0,9.5,0.0,0.0,9.5,0.3392857142857143,0.02789375438497185,18,3.7777777777777777,5.729564553093965,0.3088235294117645,-391.52941176470586,0.0,1
38.6170166,-90.2110242,4.0,658,1.0,10,1,1,1,0,0,0,0,1,0,0,0,,72.0,6.0,12.0,1.0,1.0,24.0,0.42857142857142855,0.0,38,4.092105263157895,12.095747389865037,0.18213296398891954,215.73961218836564,0.0,1
29.962126,-90.061236,4.0,1309,1.0,12,1,1,0,0,0,0,0,1,0,0,0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,557,3.8842010771992816,177.29819200407437,0.08165829145728631,-59.21909547738687,0.0,1
34.4376229,-119.7262251,4.0,117,1.0,2,1,0,0,0,1,0,0,1,0,0,0,,63.0,7.0,9.0,0.0,0.0,18.0,0.375,0.0,39,3.9358974358974357,12.41405653170359,0.03640416047548278,-620.4665676077266,0.0,0
38.5421749,-89.9851962,4.0,100,1.0,2,1,0,0,0,0,0,0,1,0,0,0,,45.5,7.0,6.5,1.0,0.0,14.0,0.2708333333333333,0.0,3,4.0,0.9549274255156608,0.2857142857142856,21.57142857142857,0.0,1
29.9287354418,-90.0841956098,4.5,4876,1.0,9,1,0,1,0,0,0,0,1,0,0,0,,21.0,6.0,3.5,1.0,1.0,7.0,0.125,0.0,137,4.0510948905109485,43.60835243188185,0.5816582914572863,3507.780904522613,0.0,1
39.954703022,-75.1684962586,4.5,24,1.0,8,1,1,0,0,0,0,0,1,0,0,0,,55.0,5.0,11.0,0.0,1.0,0.0,0.3273809523809524,0.056229960407601295,933,3.8317256162915325,296.9824293353705,0.6987004103967167,-602.9001367989056,0.0,0
34.4265297,-119.7344374,4.0,140,1.0,6,1,0,1,0,0,0,0,1,0,0,0,,77.0,7.0,11.0,1.0,0.0,22.0,0.4583333333333333,0.0,4,3.25,1.2732365673542145,0.03640416047548278,-597.4665676077266,0.0,1
32.2641129,-110.9448124,3.5,54,1.0,4,1,0,0,0,0,0,0,1,0,0,0,,12.0,4.0,3.0,0.0,0.0,0.0,0.07142857142857142,0.011868354666303035,41,4.0,13.050674815380697,-0.23788328387734925,-284.6290801186944,0.0,0
40.1340425,-75.514528,4.0,118,1.0,2,1,0,0,0,0,0,0,1,0,0,0,,66.0,6.0,11.0,1.0,0.0,22.0,0.39285714285714285,0.01742465790015843,19,3.8421052631578947,6.047873694932519,0.24324324324324342,-6.7837837837837895,0.0,1
29.9469268681,-90.0755118732,3.5,90,1.0,2,1,0,0,0,0,0,0,1,0,0,0,,46.0,6.0,7.666666666666667,1.0,1.0,13.0,0.27380952380952384,0.0,435,3.9045977011494255,138.4644766997708,-0.4183417085427137,-1278.2190954773869,0.0,1
39.9540709,-75.1576818,4.0,380,1.0,10,1,1,1,0,0,0,0,1,0,0,0,,72.0,7.0,10.285714285714286,1.0,0.0,22.0,0.42857142857142855,0.0,806,3.8771712158808933,256.5571683218742,0.1987004103967167,-246.90013679890558,0.0,1
27.9614115,-82.7624166,4.0,771,1.0,6,1,0,1,0,0,0,0,1,0,0,0,,75.5,7.0,10.785714285714286,1.0,0.0,22.0,0.4494047619047619,0.0,13,3.8076923076923075,4.138018843901197,0.16455696202531644,484.042194092827,0.0,1
39.9695888495,-75.134338087,4.5,160,1.0,7,1,0,1,0,0,0,0,1,0,0,0,,38.0,7.0,5.428571428571429,1.0,0.0,11.0,0.2261904761904762,0.0,163,3.8680981595092025,51.88439011968424,0.6987004103967167,-466.9001367989056,0.0,0
27.935911,-82.476079,3.5,497,1.0,9,1,1,1,0,0,0,0,1,0,0,0,,81.0,7.0,11.571428571428571,1.0,0.0,25.0,0.48214285714285715,0.0,113,4.075221238938053,35.968933027756556,-0.40262751159196286,30.309119010819188,0.0,1
34.4400762121,-119.7363232264,4.5,589,1.0,5,1,0,0,0,0,0,0,1,0,0,0,,81.0,7.0,11.571428571428571,0.0,1.0,18.5,0.48214285714285715,0.0,43,3.9186046511627906,13.687293099057806,0.5364041604754828,-148.46656760772657,0.0,1
39.7685680483,-86.153604854,4.5,88,1.0,2,1,0,0,0,0,0,0,0,0,0,0,,35.0,5.0,7.0,0.0,1.0,0.0,0.20833333333333334,0.010992011597173397,250,3.972,79.5772854596384,0.6359044995408634,-248.42975206611573,0.0,0
29.9490569,-90.0670492,3.5,5185,1.0,12,1,1,0,0,0,0,0,1,0,0,0,,85.0,6.0,14.166666666666666,1.0,1.0,30.0,0.5059523809523809,0.0,954,3.8768343815513626,303.66692131398014,-0.4183417085427137,3816.780904522613,0.0,1
27.8564449,-82.3302362,2.5,108,1.0,3,1,0,0,0,0,0,0,1,0,0,0,,77.0,7.0,11.0,1.0,0.0,22.0,0.4583333333333333,0.2757759247167294,4,3.75,1.2732365673542145,-1.0081967213114753,-85.98360655737704,0.0,1
39.9210273851,-75.1450284438,4.5,1564,1.0,9,1,0,0,0,0,0,0,1,0,0,0,,35.0,5.0,7.0,0.0,0.0,7.0,0.20833333333333334,0.0,27,3.962962962962963,8.594346829640948,0.6987004103967167,937.0998632010944,0.0,1
39.5475175,-119.7721305,4.5,483,1.0,3,1,0,0,0,0,0,0,1,0,0,0,,77.0,7.0,11.0,1.0,0.0,22.0,0.4583333333333333,0.0,13,4.115384615384615,4.138018843901197,0.8993506493506493,165.61688311688312,0.0,1
39.9499567,-75.1449039,4.0,358,1.0,6,1,1,0,0,0,1,0,1,0,0,0,,88.0,7.0,12.571428571428571,1.0,0.0,26.0,0.5238095238095238,0.0,292,3.8698630136986303,92.94626941685766,0.1987004103967167,-268.9001367989056,0.0,0
39.951004,-75.170636,4.0,2497,1.0,5,1,0,1,0,0,0,0,1,0,0,0,,60.5,6.0,10.083333333333334,1.0,1.0,25.0,0.3601190476190476,0.0,898,3.8363028953229397,285.84160937102115,0.1987004103967167,1870.0998632010944,0.0,1
39.6278164978,-86.1204764491,3.0,22,1.0,5,1,0,0,1,0,0,0,1,0,0,0,,96.0,7.0,13.714285714285714,1.0,1.0,27.0,0.5714285714285714,0.43969343371972774,13,3.6923076923076925,4.138018843901197,-0.75,-93.15217391304348,0.0,0
39.95214,-75.1722162,3.5,825,1.0,8,1,0,1,0,0,0,0,1,0,0,0,,73.5,7.0,10.5,1.0,0.0,24.0,0.4375,0.011854682550855434,784,3.8284438775510203,249.55436720142603,-0.3012995896032833,198.09986320109442,0.0,1
28.1762931,-82.5077593,4.0,12,1.0,6,1,1,0,0,0,0,0,0,0,0,0,,31.0,6.0,5.166666666666667,1.0,0.0,14.0,0.18452380952380953,2.1122718102725035,0,,0.0,0.3333333333333335,-129.39583333333334,0.0,0
28.0254854,-82.5706104,4.5,768,1.0,6,1,1,0,0,0,0,0,1,0,0,0,,64.0,6.0,10.666666666666666,0.0,1.0,24.0,0.38095238095238093,0.0,7,4.428571428571429,2.228163992869875,0.5973724884080371,301.3091190108192,0.0,1
39.9450462386,-75.1774439566,4.0,93,1.0,3,1,0,0,0,0,0,0,1,0,0,0,,57.0,6.0,9.5,1.0,1.0,17.0,0.3392857142857143,0.0,424,3.8502358490566038,134.96307613954673,0.1987004103967167,-533.9001367989056,0.0,1
40.1595512,-75.4085693,3.0,85,1.0,5,1,0,1,0,0,0,0,1,0,0,0,,104.0,7.0,14.857142857142858,1.0,0.0,29.0,0.6190476190476191,0.6348677501548842,1,3.0,0.31830914183855363,-0.16666666666666652,18.0,0.0,0
39.6139893384,-86.0765285506,3.0,9,1.0,3,1,0,0,1,0,0,0,1,0,0,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7625771925644151,2,4.0,0.6366182836771073,-0.75,-106.15217391304348,0.0,1
36.141004709,-86.8823949742,3.0,94,1.0,6,1,0,0,0,0,0,0,1,0,0,0,,60.0,6.0,10.0,1.0,0.0,19.0,0.35714285714285715,0.0,13,3.3846153846153846,4.138018843901197,-0.8851156069364161,-676.2471098265896,0.0,1
39.652934,-86.136086,3.0,17,1.0,5,1,0,0,0,1,0,0,1,0,0,0,,82.0,7.0,11.714285714285714,1.0,0.0,25.0,0.4880952380952381,0.1712248808235674,8,3.6875,2.546473134708429,-0.8640955004591366,-319.4297520661157,0.0,1
36.1592955102,-86.7747332491,4.5,1215,1.0,7,1,0,1,0,0,0,0,1,0,0,0,,58.0,6.0,9.666666666666666,1.0,1.0,24.0,0.34523809523809523,0.0,305,3.916393442622951,97.08428826075885,0.6148843930635839,444.7528901734104,0.0,1
39.559338,-119.704588,3.5,233,1.0,2,1,0,0,0,0,0,0,1,0,0,0,,77.0,7.0,11.0,1.0,0.0,22.0,0.4583333333333333,0.21016403066132094,8,3.6875,2.546473134708429,-0.10064935064935066,-84.38311688311688,0.0,1
53.5516964,-113.5362546,3.5,54,1.0,5,1,0,0,0,0,0,0,1,0,0,0,,52.5,6.0,8.75,0.0,0.0,16.0,0.3125,0.017576021621727923,14,4.035714285714286,4.45632798573975,-0.14539007092198597,-21.914893617021278,0.0,1
53.5413084,-113.5310963,4.0,53,1.0,4,1,0,0,1,1,0,0,1,0,0,0,,98.0,7.0,14.0,1.0,0.0,28.0,0.5833333333333334,0.3472753900406101,13,3.6923076923076925,4.138018843901197,0.35460992907801403,-22.914893617021278,0.0,1
39.9724323,-75.1410235,4.5,23,1.0,6,1,1,0,0,1,0,0,0,0,0,0,,25.0,5.0,5.0,1.0,0.0,10.0,0.1488095238095238,0.15584623909719483,161,3.900621118012422,51.24777183600713,0.6987004103967167,-603.9001367989056,0.0,1
27.9368983,-82.2847614,4.5,444,1.0,2,1,0,0,0,0,0,0,1,0,0,0,,34.0,6.0,5.666666666666667,1.0,1.0,15.0,0.20238095238095238,0.0,23,3.9565217391304346,7.321110262286733,0.7045454545454546,195.2,0.0,1
39.719019,-86.358676,4.0,58,1.0,10,1,1,1,0,0,0,0,1,0,0,0,,84.0,7.0,12.0,1.0,0.0,23.5,0.5,0.07421293468110293,9,3.388888888888889,2.8647822765469826,0.763157894736842,-36.315789473684205,0.0,0
28.155071,-82.764421,4.5,1421,1.0,6,1,0,1,0,0,0,0,1,0,0,0,,62.0,6.0,10.333333333333334,1.0,1.0,21.0,0.36904761904761907,0.0,37,4.0,11.777438248026483,0.532258064516129,1006.516129032258,0.0,1
38.7118897,-90.4189616,5.0,185,1.0,6,1,1,0,0,0,1,0,0,0,0,0,,40.0,5.0,8.0,1.0,1.0,16.0,0.23809523809523808,0.0,6,4.25,1.9098548510313216,1.3958333333333335,47.91666666666666,0.0,1
39.9559497,-75.1571603,3.5,748,1.0,5,1,0,1,0,0,0,0,1,0,0,0,,63.5,6.0,10.583333333333334,1.0,1.0,26.0,0.37797619047619047,0.0,629,3.8680445151033385,200.21645021645023,-0.3012995896032833,121.09986320109442,0.0,1
39.9217799,-75.1465813,3.5,39,1.0,3,1,0,0,0,0,0,0,0,0,0,0,,72.0,7.0,10.285714285714286,1.0,0.0,21.0,0.42857142857142855,0.15664602735350877,35,4.085714285714285,11.140819964349376,-0.3012995896032833,-587.9001367989056,0.0,1
29.9558322,-90.0686549,3.5,792,1.0,2,1,0,0,0,0,0,0,1,0,0,0,,14.0,4.0,3.5,0.0,0.0,3.5,0.08333333333333333,0.0,928,3.8820043103448274,295.39088362617775,-0.4183417085427137,-576.2190954773869,0.0,1
29.954668,-90.072008,4.0,746,1.0,11,1,1,0,0,0,0,0,1,0,0,0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,853,3.884525205158265,271.5176979882862,0.08165829145728631,-622.2190954773869,0.0,1
36.1237424511,-86.7895937356,4.5,1447,1.0,4,1,0,1,0,0,0,0,1,0,0,0,,79.0,7.0,11.285714285714286,1.0,0.0,24.0,0.47023809523809523,0.0,43,4.034883720930233,13.687293099057806,0.6148843930635839,676.7528901734104,0.0,1
38.6054902,-90.3035576,4.5,188,1.0,3,1,0,0,0,0,0,0,1,0,0,0,,46.0,5.0,9.2,0.0,0.0,9.0,0.27380952380952384,0.0,11,4.318181818181818,3.5014005602240896,0.6821329639889195,-254.26038781163436,0.0,1
27.8540660792,-82.205126,3.5,94,1.0,4,1,0,0,0,0,0,0,1,0,0,0,,25.0,5.0,5.0,1.0,1.0,5.0,0.1488095238095238,0.0,4,3.25,1.2732365673542145,-0.2777777777777777,2.8888888888888857,0.0,0
27.962265,-82.569991,4.0,745,1.0,7,1,0,0,0,0,0,0,1,0,0,0,,51.5,7.0,7.357142857142857,1.0,0.0,23.0,0.30654761904761907,0.0,12,3.2916666666666665,3.819709702062643,0.09737248840803714,278.3091190108192,0.0,1
